Cluster ID,index,latitude,longitude,units
735,3991,37.68608947,-122.467543,74
736,6325,38.344538,-122.710137,171
737,6109,38.009507,-122.265611,52
738,4290,37.84350582,-122.2803728,17
739,2628,37.01095581,-121.5898819,70
740,2635,38.36046219,-121.9591293,120
741,2629,38.35936737,-121.9589386,108
742,5758,37.378353,-122.074482,150
743,6524,37.634679,-122.422991,114
744,6202,38.253671,-122.040448,84
745,4757,37.26037122,-121.8767033,102
746,4293,37.79908517,-122.2641891,39
747,2636,37.24302292,-121.8763886,141
748,4772,37.31385736,-121.8836181,66
749,2638,37.30398941,-121.9750214,94
750,5954,37.398675,-121.846445,96
751,4829,37.33061858,-121.8515821,61
752,2641,37.78891325,-122.4204015,72
753,4910,37.95826112,-122.339425,82
754,2646,37.803936,-122.2933884,119
755,4783,37.30708626,-121.9194307,76
756,2648,38.4353625,-122.6859838,189
757,2649,38.24420166,-122.6145706,22
758,2650,38.79967117,-123.0183411,28
759,4825,37.32439625,-121.8550224,100
760,4312,37.79889762,-122.2569372,55
761,3822,38.421191,-122.712744,120
762,5955,37.311904,-121.878338,140
763,5795,37.802306,-122.262085,195
764,5746,37.809045,-122.280522,196
765,4085,37.00901578,-121.6013609,75
766,2658,37.87061535,-122.2811875,80
767,4548,37.79582902,-122.4226769,204
768,4916,37.96438293,-122.5073945,26
769,2663,37.4327507,-121.907753,103
770,2664,37.80519485,-122.2666092,73
771,2665,37.34582138,-121.8514252,99
772,4887,37.69234085,-122.1139679,84
773,5912,38.636645,-122.872824,23
774,4295,37.80006394,-122.220655,93
775,6114,37.800179,-122.221385,174
776,4828,37.30306278,-121.8791367,66
777,6391,37.132319,-121.654592,49
778,5780,37.783061,-122.412001,133
779,4779,37.2222205,-121.7694458,84
780,4950,37.3568573,-121.9501648,28
781,5887,37.74295,-122.42021,49
782,3675,37.410111,-122.090912,124
783,2684,37.73226164,-121.9477554,105
784,2685,37.3265152,-121.9363098,109
785,2687,38.4492569,-121.8204956,81
786,5794,37.356381,-121.84561,101
787,4127,37.66652919,-122.1067792,151
788,5784,37.827723,-122.254214,77
789,6245,37.775349,-122.39386,140
790,2694,38.32014465,-122.3178787,115
791,2695,38.315235,-122.319137,355
792,4305,37.79967364,-122.2134801,82
793,2697,37.6714592,-122.0739212,45
794,3820,37.58072,-122.02395,125
795,3931,37.86156605,-122.2808011,40
796,4824,37.360842,-121.8387246,55
797,6171,37.30597,-121.848709,201
798,6348,37.276185,-121.932933,125
799,2704,37.27593742,-121.9331353,90
800,2706,37.35830688,-121.8337479,69
801,5871,37.781088,-122.232063,84
802,4938,37.3682071,-121.9735097,72
803,6382,37.537509,-121.951583,51
804,5891,37.347546,-121.891213,96
805,2711,37.54000473,-122.3085022,81
806,2712,37.7840538,-122.2273788,65
807,5726,37.628522,-122.099856,150
808,2714,38.2820549,-122.0260468,200
809,5662,37.290413,-121.762857,84
810,3921,38.02449972,-121.9430864,88
811,2719,37.97193146,-122.5161743,83
812,3668,38.440504,-122.71405,82
813,6174,37.364137,-121.827416,66
814,2723,37.70642325,-121.862667,322
815,6159,37.99148,-121.822431,156
816,4587,37.78202744,-122.402246,91
817,2727,38.24726486,-122.0177078,52
818,5867,37.669516,-122.096595,8
819,6506,38.253128,-122.632919,240
820,5701,37.782727,-122.219819,20
821,2732,37.67741784,-121.8618885,172
822,5995,37.722352,-122.156783,70
823,4021,37.81851492,-121.9946992,74
824,2735,37.93567501,-122.3654437,66
825,4770,37.32204331,-121.911292,138
826,2737,37.78087235,-122.4579163,150
827,3853,37.425359,-122.141461,56
828,2739,37.55994415,-122.0046082,98
829,6285,37.39995,-122.103169,107
830,2741,37.98353836,-122.3321052,192
831,2742,37.8297358,-122.279322,70
832,5869,37.42475,-122.104185,56
833,6051,37.276295,-121.851114,83
834,6052,37.275857,-121.850349,83
835,4823,37.35604747,-121.8687374,80
836,5830,38.119829,-122.259244,96
837,5771,38.241486,-122.597591,58
838,2750,37.28437042,-121.9573822,200
839,2751,38.0579482,-122.5166988,129
840,2753,37.78449631,-122.4134521,81
841,4691,37.78475061,-122.4137586,42
842,5829,38.122941,-122.260415,194
843,6006,38.36715,-121.98313,15
844,2757,37.96067454,-121.9854196,148
845,4386,37.99595492,-121.7322642,80
846,6033,37.997986,-121.737672,50
847,6177,37.255501,-121.882243,126
848,5859,37.654608,-121.882466,200
849,6103,37.668888,-122.089253,60
850,2764,38.10191727,-122.2587051,57
851,5788,38.102179,-122.258267,155
852,6334,38.237845,-122.627741,45
853,5843,37.795735,-122.266203,70
854,3910,38.0132682,-121.8138736,82
855,4959,37.65655098,-122.4211331,124
856,2771,37.94171143,-121.9327011,86
857,5862,38.002084,-121.73321,54
858,2773,38.2902298,-122.4655228,34
859,4786,37.31562221,-121.9227844,63
860,5772,38.463331,-122.670127,44
861,5863,38.002085,-121.733174,54
862,4180,38.01617761,-122.1379564,75
863,2779,37.78052139,-122.4223862,100
864,5864,38.002085,-121.733103,44
865,3649,38.610943,-122.855024,20
866,6555,38.611185,-122.858767,40
867,1821,38.61170197,-122.8577423,
868,6311,38.324474,-122.290601,117
869,6094,37.935604,-121.688721,80
870,3664,37.583171,-122.474209,103
871,4439,37.94054394,-122.0625238,100
872,3744,38.007674,-122.28832,70
873,6360,37.393422,-121.947463,100
874,6134,37.781569,-122.423528,101
875,2793,37.33529605,-121.9113839,94
876,4167,37.67818664,-121.7874318,130
877,6213,37.678375,-121.785431,250
878,2795,37.7282486,-121.926178,120
879,3665,37.7404,-122.1753,13
880,2797,37.80432925,-122.2804807,61
881,2798,37.54154205,-122.3053589,50
882,2799,37.78567886,-122.4193802,110
883,2801,37.39866638,-122.0228958,193
884,2802,37.3223877,-121.8743439,148
885,2803,37.77931429,-122.4106899,72
886,3780,37.780653,-122.408307,76
887,5999,37.789941,-122.418889,63
888,2807,37.77975464,-122.4327164,32
889,6473,37.782476,-122.412292,58
890,4695,37.78427151,-122.4099885,105
891,4285,37.80318391,-122.2675172,81
892,5949,38.426621,-122.702711,27
893,6203,37.80593,-122.274655,102
894,4277,37.80343569,-122.2673594,106
895,3747,37.375892,-122.028071,123
896,2818,37.30678558,-121.8635254,153
897,2819,37.30662918,-121.8631134,152
898,3814,37.565249,-122.324733,57
899,2822,37.78186776,-122.4142136,174
900,3749,37.7793,-122.406493,140
901,3779,37.78065,-122.415997,63
902,2827,37.773395,-122.412788,135
903,5969,37.764993,-122.420646,88
904,3764,37.897441,-122.497736,16
905,6428,37.783344,-122.409726,178
906,2832,37.7864418,-122.2115402,106
907,2833,37.77849579,-122.4229584,120
908,4702,37.76618824,-122.4220793,80
909,6434,37.781032,-122.412903,212
910,6078,37.800442,-122.274427,32
911,6247,37.784736,-122.414014,154
912,2840,37.4114418,-122.1227188,35
913,2841,37.28961945,-121.9886017,98
914,2842,37.40761948,-121.9606628,148
915,2843,37.8104239,-122.2697204,93
916,6438,37.783926,-122.40922,134
917,4808,37.32401565,-121.8996979,110
918,2846,37.78348541,-122.3888931,177
919,2847,37.8069191,-122.2750244,202
920,2848,37.80615985,-122.2757164,73
921,2849,37.78445,-122.41751,84
922,2850,37.29319382,-121.8753815,179
923,5977,37.776478,-122.412341,104
924,6328,37.441495,-122.160846,107
925,4707,37.78389888,-122.4203784,25
926,2854,37.78092194,-122.4091644,152
927,4658,37.78234552,-122.3967205,257
928,4815,37.37307562,-121.8727562,25
929,5988,37.365722,-121.910654,42
930,3604,37.78007001,-122.4068215,24
931,2858,37.78007507,-122.4071426,106
932,6460,37.751864,-122.184626,20
933,2860,37.90406036,-122.3047714,29
934,6071,37.935692,-122.368406,26
935,3716,38.439821,-122.678488,13
936,6453,37.869874,-122.285666,35
937,5997,37.770933,-122.420269,76
938,5911,38.333634,-122.710194,36
939,2867,37.87115179,-122.2770093,27
940,2868,37.77983093,-122.4077988,75
941,6232,37.774587,-122.420819,68
942,2871,38.27256382,-122.0324361,30
943,3934,37.86611098,-122.2959642,47
944,6488,37.688297,-122.06259,28
945,2874,37.79747009,-122.2415695,30
946,4722,37.78310776,-122.4129486,113
947,2876,37.67534637,-121.7587891,30
948,2877,37.85018899,-122.2710246,19
949,6080,37.848675,-122.278017,16
950,4704,37.7854249,-122.4112128,52
951,2880,37.36219406,-121.9094543,35
952,6304,37.533956,-121.954695,64
953,5842,37.819015,-122.256547,31
954,2883,37.53300503,-121.9624338,18
955,5682,37.805586,-122.413989,9
956,2886,37.81689072,-122.2661133,20
957,5983,37.353306,-121.852847,25
958,2893,37.92599106,-122.0638351,70
959,5474,37.946931,-122.357351,10
960,6009,37.784735,-122.413893,60
961,4551,37.78396663,-122.4128258,73
962,2912,37.7840538,-122.4139404,0
963,2936,37.784153,-122.4113423,0
964,4538,37.78574193,-122.4134616,20
965,4540,37.73479388,-122.3830519,300
966,2941,37.97185516,-122.3407745,141
967,2942,37.26964831,-121.8174993,175
968,3908,37.99951326,-121.8194068,129
969,4105,37.45519954,-122.4298823,50
970,2947,37.33623886,-121.8870621,323
971,5336,37.741845,-122.16863,49
972,3920,38.02320099,-121.9465027,50
973,4441,37.97497633,-122.0693424,25
974,2953,37.78720856,-122.4189301,64
975,5482,37.316092,-121.885228,24
976,2956,37.82720947,-122.2780304,6
977,4363,37.80894089,-122.2910538,390
978,2960,37.75037003,-122.4168625,29
979,6499,37.243057,-121.869193,250
980,3859,37.78059,-122.409189,258
981,4523,37.75352859,-122.3968506,627
982,5605,37.780089,-122.427774,104
983,2965,38.44340134,-122.7046433,186
984,3870,38.027283,-121.957736,120
985,2967,37.36683011,-122.001586,95
986,4398,37.5842438,-122.4752239,102
987,4524,37.72848892,-122.3808212,597
988,2974,38.2448452,-122.6477107,90
989,4340,37.8470549,-122.2845656,44
990,2977,37.77941689,-122.4319679,101
991,4314,37.8060154,-122.2815916,54
992,4230,38.11158561,-122.5701268,16
993,2980,37.94127274,-121.6922836,41
994,4930,37.76330978,-121.9147452,350
995,4183,38.01564407,-122.1338654,102
996,3613,37.760187,-122.202172,2
997,3994,37.95593424,-122.0426111,91
998,2990,37.67366409,-121.7821426,12
999,4414,37.43943877,-122.1172834,60
1000,2992,37.805599,-122.286911,25
1001,4847,37.3321308,-121.8528869,130
1002,4547,37.78121023,-122.4303817,68
1003,4169,37.69265371,-121.7770522,176
1004,5327,37.778698,-122.431327,92
1005,6258,37.926876,-122.319523,135
1006,2999,37.7600708,-122.4374542,20
1007,3000,37.77866989,-122.2907878,113
1008,4498,38.03890228,-122.2606812,244
1009,4018,37.70110321,-122.4145813,147
1010,4637,37.77973605,-122.4305743,106
1011,5476,37.935698,-122.370644,158
1012,4331,37.80980482,-122.2932822,66
1013,5388,38.053828,-122.222966,36
1014,5376,37.774673,-122.221252,68
1015,3013,37.75243856,-122.4072124,50
1016,3015,37.48203278,-122.2551193,8
1017,5584,37.783155,-122.411262,55
1018,3017,37.78090149,-122.4321563,142
1019,3019,37.78077208,-122.429519,561
1020,4534,37.78210068,-122.4283676,193
1021,6552,37.949351,-122.049015,198
1022,4359,37.76113129,-122.1951141,372
1023,3023,37.35392761,-122.0093155,15
1024,4618,37.78268043,-122.4275459,183
1025,3026,37.4888382,-122.2198715,136
1026,4472,37.93978882,-122.3571091,150
1027,5456,37.952221,-122.357036,61
1028,5334,37.672993,-121.754294,80
1029,5616,38.452959,-121.839459,95
1030,3031,37.36198044,-121.84552,43
1031,3032,37.86839676,-122.2850723,150
1032,6055,37.830161,-122.284072,220
1033,5754,37.976337,-122.522711,66
1034,3035,37.92664133,-122.3565589,100
1035,3036,37.45270157,-122.1890793,93
1036,3037,37.5631218,-121.979248,32
1037,5515,37.477481,-122.152355,130
1038,5803,38.104152,-122.262539,152
1039,5428,37.976968,-122.52251,13
1040,4555,37.7632042,-122.4641029,30
1041,3043,37.77940214,-122.4328168,255
1042,3045,37.7976265,-122.2572021,66
1043,4567,37.73775236,-122.4325592,275
1044,3048,37.75533295,-122.1809082,51
1045,5335,37.758066,-122.184741,24
1046,3049,37.73676682,-122.3846207,101
1047,4208,37.12421117,-121.6534081,20
1048,3914,38.00799271,-121.8060146,50
1049,4905,37.96102333,-122.3434163,81
1050,5459,37.881708,-122.267218,10
1051,5541,37.797813,-122.410333,54
1052,3059,37.80805081,-122.293305,31
1053,3060,37.7689209,-122.4238739,110
1054,3061,37.25732692,-122.0136411,150
1055,3178,37.76867263,-122.1945729,0
1056,3950,37.86939326,-122.2825975,47
1057,5619,37.787201,-122.424634,68
1058,3067,37.79696655,-122.412323,70
1059,4992,37.91109773,-122.0412507,80
1060,5463,37.8479,-122.278034,40
1061,3070,37.80549936,-122.4075571,116
1062,3071,37.32487902,-121.8369365,216
1063,3072,37.30674662,-121.877275,225
1064,3073,37.69819641,-122.113678,104
1065,2130,37.68607712,-122.1368866,46
1066,6122,37.686079,-122.137241,92
1067,4663,37.78708489,-122.4259079,169
1068,5686,37.780154,-122.434765,52
1069,3080,37.31904221,-121.9189377,71
1070,6422,37.992298,-122.329021,324
1071,5610,37.240761,-121.90244,123
1072,3085,37.53323905,-121.9217232,41
1073,3087,37.69708252,-122.1083374,116
1074,3089,37.93994509,-121.6928664,40
1075,4570,37.78686929,-122.4272313,245
1076,3952,37.85535401,-122.2768375,35
1077,3092,37.80500793,-122.2667694,101
1078,3093,37.95669146,-122.3695073,76
1079,5342,37.999683,-122.524667,72
1080,3147,37.78512597,-122.4337274,103
1081,5782,37.783072,-122.411774,82
1082,5815,37.96944,-122.042081,12
1083,5641,38.247258,-122.056905,64
1084,3100,38.24081039,-122.6349411,22
1085,3101,37.78159714,-122.4348602,211
1086,4988,37.89390105,-122.0630503,116
1087,5525,37.352901,-121.855282,60
1088,5502,37.73581,-122.392456,45
1089,3106,37.95815594,-122.3702489,136
1090,5648,37.456015,-121.908764,171
1091,5591,37.785446,-122.433147,51
1092,3109,37.95562394,-121.9525344,20
1093,3200,37.75894627,-122.1683235,0
1094,3114,37.36633682,-121.8400955,85
1095,3186,37.79504013,-122.2276688,0
1096,3135,37.78929901,-122.2378922,0
1097,3117,37.7881813,-122.4264145,0
1098,4563,37.78659485,-122.4294339,34
1099,4421,38.01710505,-121.8748107,79
1100,4310,37.81190238,-122.2828712,10
1101,3122,37.02251434,-121.5788498,54
1102,4268,37.78416741,-122.2282292,42
1103,3124,38.00172642,-122.2961173,144
1104,3126,38.45536423,-122.7575607,6
1105,5366,37.767812,-122.419916,124
1106,4365,37.77834702,-122.2174759,250
1107,5367,38.272585,-122.03258,100
1108,4527,37.78898621,-122.426796,564
1109,5526,37.280621,-122.001495,20
1110,3133,37.96966553,-122.0335541,124
1111,3922,38.02607897,-121.9352067,12
1112,3136,37.40433812,-121.8807913,168
1113,3137,37.85915756,-122.2707443,61
1114,3138,37.87793174,-122.2732656,46
1115,5378,37.403165,-122.090567,34
1116,3140,38.30287009,-122.4791137,48
1117,3949,37.87341339,-122.2726386,12
1118,5415,38.110106,-122.587566,6
1119,3145,38.0020256,-121.7962494,24
1120,5588,38.450885,-122.689399,49
1121,4522,37.73770142,-122.4215317,895
1122,3687,38.024504,-121.89095,42
1123,3150,38.03627777,-121.8854141,200
1124,4228,38.11243379,-122.6079732,6
1125,4392,37.88455212,-122.1900128,150
1126,5547,38.228963,-122.643574,23
1127,4117,37.65103011,-122.0883774,100
1128,4433,38.01051242,-121.8888241,104
1129,4736,37.33272339,-121.8894252,165
1130,4357,37.80088425,-122.2188644,30
1131,3161,38.2782402,-122.2665634,19
1132,3836,38.098778,-122.261277,148
1133,5416,37.858299,-122.268721,57
1134,5587,37.764543,-122.419607,132
1135,3953,37.87458341,-122.269878,60
1136,5941,38.459979,-122.739683,62
1137,5495,37.676686,-122.473228,50
1138,4830,37.35655259,-121.8476181,96
1139,3174,37.9998436,-121.8351974,136
1140,5622,38.016234,-121.893143,163
1141,5729,37.718212,-122.144,26
1142,3180,37.97727203,-122.0406265,20
1143,3192,37.78996658,-122.2322006,0
1144,3196,37.79091644,-122.229866,0
1145,6542,37.823001,-122.25631,250
1146,3183,37.46508789,-122.1466141,1
1147,4816,37.32394551,-121.832449,354
1148,5615,37.678539,-122.093504,50
1149,3188,37.73650742,-122.3874893,94
1150,3190,37.46656418,-122.1471329,1
1151,3193,37.78540421,-122.222496,100
1152,4003,37.97915454,-122.0336786,196
1153,6284,37.398259,-122.103882,74
1154,4011,37.32313408,-122.0676791,100
1155,3633,37.666448,-122.089432,10
1156,3204,37.66877365,-122.0821152,21
1157,3205,38.00466537,-121.8319473,186
1158,4877,37.73473038,-122.1632741,60
1159,6515,38.4632,-122.730228,80
1160,4256,37.81668459,-122.2595693,8
1161,3211,37.25155145,-121.9438118,153
1162,5445,37.7171,-122.145199,16
1163,3215,37.66209793,-121.8684692,50
1164,3216,37.50938034,-122.300148,164
1165,4737,37.31096727,-121.9368023,29
1166,4474,37.93653488,-122.3461304,142
1167,4006,37.98061904,-122.0331498,12
1168,4057,37.9955468,-122.596424,12
1169,4131,37.66346301,-122.0821432,81
1170,3230,37.78932571,-122.2237167,0
1171,4968,37.39846528,-122.0239372,62
1172,5452,38.336815,-121.953292,56
1173,4350,37.79680498,-122.2566485,40
1174,5396,37.796827,-122.256752,80
1175,3234,38.15666962,-121.6971741,40
1176,3947,37.86219184,-122.2809457,16
1177,3273,37.81568527,-122.262291,200
1178,3240,37.66093826,-121.8696747,40
1179,3242,37.80009806,-122.2401973,218
1180,3243,37.92446941,-122.3453305,70
1181,4529,37.74634933,-122.4547653,585
1182,6135,37.319802,-121.823432,272
1183,6532,37.316311,-121.828643,180
1184,5461,37.859668,-122.289023,27
1185,5497,37.901827,-122.527903,24
1186,1220,37.90197104,-122.5277871,0
1187,3253,38.458133,-122.740264,131
1188,3254,37.54302216,-122.3072433,72
1189,3255,38.27232742,-122.0315857,92
1190,5338,37.761384,-122.163031,54
1191,4476,37.92250443,-122.3437805,61
1192,4727,37.3646307,-121.8405822,210
1193,5379,37.382035,-122.032136,23
1194,4347,37.81427609,-122.2579073,13
1195,5537,37.971219,-122.562389,14
1196,3268,37.80201048,-122.2673453,315
1197,5517,37.424965,-122.141628,24
1198,3270,38.137252,-122.247642,76
1199,5632,37.632372,-122.075716,78
1200,6017,37.395752,-121.861305,128
1201,4596,37.79853208,-122.4467761,55
1202,3276,37.76530075,-122.1674805,12
1203,4344,37.81604816,-122.2619471,150
1204,3876,38.460178,-122.742977,48
1205,3279,37.25991821,-121.8028717,100
1206,5653,37.751644,-122.418425,13
1207,5519,37.36168,-121.832792,15
1208,3284,37.85575485,-122.2693329,6
1209,3935,37.85262776,-122.28965,55
1210,3299,37.820468,-122.273765,0
1211,3452,37.82615662,-122.2666702,0
1212,3469,37.83579254,-122.2648468,0
1213,3954,37.86249822,-122.2470004,169
1214,3289,37.74016544,-122.4341297,58
1215,3290,38.32694244,-122.7015457,28
1216,3804,37.932772,-122.373716,100
1217,6375,38.284092,-122.03416,112
1218,3294,37.7311378,-122.3818173,145
1219,6380,38.344679,-122.706118,230
1220,3296,38.22882462,-122.6283493,13
1221,3297,38.1046524,-122.2638016,75
1222,3298,37.78475571,-122.411438,92
1223,3300,38.30178581,-122.315446,75
1224,3301,37.74859294,-122.4115629,160
1225,4255,37.82084269,-122.2706619,2
1226,5562,37.82674,-122.250417,42
1227,4530,37.78220749,-122.4023132,561
1228,6143,37.298866,-121.952357,152
1229,5708,37.59455,-122.055544,140
1230,3311,37.81869315,-122.2757801,60
1231,5479,37.781802,-122.403513,85
1232,3314,37.75083326,-122.4159148,11
1233,4403,37.4390628,-122.1609377,89
1234,3316,37.44770432,-122.1633301,50
1235,4411,37.44992761,-122.1576889,100
1236,5412,37.451051,-122.158572,218
1237,5508,37.773954,-122.441003,158
1238,3322,37.78767776,-122.4480667,152
1239,4984,37.58973988,-122.0309703,40
1240,5442,37.589205,-122.028888,45
1241,5389,38.323611,-122.300676,78
1242,5440,37.723269,-122.157314,7
1243,3328,37.98972689,-121.7850921,65
1244,5734,38.000422,-121.844793,122
1245,5811,37.996765,-122.123778,53
1246,4603,37.76382407,-122.426234,66
1247,3334,37.68262804,-121.7562698,125
1248,5331,37.706052,-122.462715,39
1249,3337,37.73098373,-122.3810501,156
1250,4462,37.52645389,-122.2534948,104
1251,4223,37.5490555,-122.0435681,150
1252,5558,37.54943,-122.043032,50
1253,4155,37.89173758,-122.1201948,75
1254,6346,37.32017,-121.959769,125
1255,5373,37.76,-122.423397,39
1256,3348,37.803241,-122.216728,50
1257,5707,37.895208,-122.518734,75
1258,4163,37.67612659,-121.7530227,75
1259,3353,37.96894073,-122.0069885,11
1260,3355,37.96177292,-122.4979706,11
1261,4435,38.00975177,-121.8878256,60
1262,4948,37.35879135,-121.9995422,57
1263,4326,37.80178883,-122.2052899,19
1264,4434,38.01110744,-121.8869479,145
1265,6263,37.282218,-121.832484,286
1266,6535,37.279219,-121.83217,288
1267,3907,38.00305172,-121.846023,205
1268,6163,37.541243,-121.983435,132
1269,4927,37.99848291,-122.5486029,6
1270,3366,37.55343273,-121.9744018,322
1271,5608,37.544411,-121.979707,94
1272,3370,38.58488464,-122.5732727,24
1273,3372,37.77821392,-122.4307247,68
1274,3373,37.77821392,-122.4307247,92
1275,5355,38.29615,-122.271279,6
1276,4479,37.93690398,-122.3600132,35
1277,5323,38.122135,-122.26214,120
1278,4882,37.69372074,-122.1382782,143
1279,5492,37.772971,-122.427426,84
1280,3385,37.53463745,-121.9641342,24
1281,4061,37.53492182,-121.9630045,81
1282,4953,37.86016661,-122.4890811,6
1283,5458,37.535869,-121.959574,14
1284,3389,37.86861844,-122.5109019,297
1285,3391,37.530643,-121.956947,20
1286,4532,37.77315903,-122.4283981,67
1287,5493,37.77342,-122.427516,110
1288,5360,38.325965,-122.704575,48
1289,5618,37.402348,-122.126761,92
1290,4052,37.83376533,-122.2806709,50
1291,3401,37.645885,-122.430763,181
1292,6126,37.413652,-121.961341,637
1293,5643,37.300806,-121.980365,160
1294,3404,37.96175385,-121.9899063,80
1295,5629,37.367738,-122.027427,209
1296,5640,38.433028,-122.742214,104
1297,5544,37.418407,-122.113058,120
1298,4924,38.01038466,-122.5533158,62
1299,3410,37.37767792,-121.8397446,18
1300,5756,37.40099,-122.079754,120
1301,4047,37.97514668,-122.3021712,9
1302,4821,37.35505851,-121.8710797,201
1303,5583,37.972536,-122.303551,50
1304,3417,37.31984711,-121.9852371,176
1305,3419,37.90326253,-122.5124475,200
1306,5420,37.997619,-121.721873,24
1307,3422,37.73271179,-122.3848648,146
1308,3424,37.68919373,-122.4646683,120
1309,3425,37.78204727,-122.3995743,147
1310,5530,37.015254,-121.56533,111
1311,5520,37.244377,-121.931251,15
1312,4046,37.96294259,-122.2885298,57
1313,4805,37.26234544,-121.8132689,286
1314,3433,38.46485943,-122.6554274,21
1315,5372,37.715601,-122.44169,36
1316,4536,37.76755524,-122.4232941,149
1317,3436,37.3478508,-121.891861,109
1318,5425,37.327917,-121.884807,54
1319,4058,37.98885244,-122.5889335,70
1320,3440,37.469741,-122.223007,72
1321,5475,37.918696,-122.319512,36
1322,3442,37.83890963,-122.2621398,201
1323,5521,37.245749,-121.895517,29
1324,5444,37.258684,-121.807232,14
1325,5561,37.839456,-122.251866,39
1326,5506,37.780994,-122.413216,100
1327,4348,37.8105403,-122.2706998,352
1328,3449,37.813026,-122.26979,41
1329,5401,37.813621,-122.269556,201
1330,4164,37.68239509,-121.748343,55
1331,3453,37.72709274,-122.3931198,54
1332,3454,38.2722168,-122.0388794,129
1333,6379,38.345572,-122.720581,168
1334,5689,37.726965,-122.393713,116
1335,4342,37.77145179,-122.1958279,61
1336,3461,37.83608593,-122.2922858,284
1337,4361,37.80677032,-122.2727203,75
1338,4416,37.40852116,-122.1246765,66
1339,5356,37.757475,-122.417855,134
1340,4324,37.8438891,-122.2706667,88
1341,3472,38.08679581,-122.5744934,18
1342,5813,37.873475,-122.51222,48
1343,5533,37.338055,-121.889107,216
1344,4449,38.07005429,-122.808318,25
1345,3478,37.80804443,-122.2740631,77
1346,4640,37.7794835,-122.4255568,192
1347,4921,38.01416066,-122.5593654,12
1348,4229,38.07112723,-122.545888,50
1349,5595,37.370959,-121.855717,168
1350,4323,37.84733387,-122.285055,55
1351,4362,37.76100922,-122.199379,100
1352,6387,37.712085,-121.912329,283
1353,3489,37.41334534,-122.1022491,156
1354,4955,37.65688458,-122.4316934,40
1355,5767,37.729504,-122.379565,157
1356,6404,37.004515,-121.576496,109
1357,5570,37.777294,-122.427343,15
1358,3495,37.77732611,-122.4273726,120
1359,5346,37.669903,-122.117079,95
1360,3521,37.67018127,-122.1180573,65
1361,4369,37.83855438,-122.2663651,227
1362,3500,37.76213455,-122.422081,49
1363,4027,37.7151413,-121.9105148,79
1364,6087,37.712085,-121.912329,180
1365,4112,37.66607262,-122.1126115,26
1366,4341,37.76976489,-122.1769846,19
1367,5597,37.35075,-121.895678,140
1368,3507,37.76563263,-122.1818237,0
1369,3509,38.264999,-122.026153,64
1370,4489,37.93830756,-122.3625678,115
1371,5580,37.561936,-122.320596,200
1372,3673,37.806768,-122.300762,32
1373,3513,37.45666885,-122.428833,64
1374,5408,37.779665,-122.276349,186
1375,4499,38.02634632,-122.2650949,50
1376,5532,37.783036,-122.419468,202
1377,3520,38.34561177,-122.7224625,25
1378,4740,37.30835174,-122.0301486,80
1379,5325,38.334775,-122.694703,6
1380,4490,37.93830925,-122.3622788,58
1381,4684,37.77363759,-122.4125941,98
1382,4093,37.02547,-121.5924009,20
1383,4789,37.33631788,-121.9098534,88
1384,3536,38.00369263,-122.2953796,19
1385,3992,37.6848526,-122.4643173,30
1386,5524,37.353358,-121.852915,50
1387,5646,37.654297,-122.435569,74
1388,6341,37.009134,-121.587071,75
1389,3544,37.79750168,-122.4094956,31
1390,5406,38.398138,-122.832952,138
1391,5405,38.398137,-122.833312,60
1392,3547,37.76632309,-122.1684341,4
1393,3548,37.28539658,-121.8712463,148
1394,3549,38.31073761,-122.2895508,140
1395,4721,37.72932053,-122.376564,82
1396,3551,37.85285568,-122.2937622,17
1397,3552,38.43718338,-122.7078629,159
1398,4215,37.40373003,-122.0748306,32
1399,5625,37.310139,-121.915651,70
1400,3556,38.101406,-122.566581,6
1401,3557,37.44643021,-122.1767349,30
1402,3559,37.79668964,-122.4090403,571
1403,5511,37.522769,-122.277568,24
1404,3983,37.27521351,-121.9712231,100
1405,3564,38.54619741,-122.7979124,60
1406,4621,37.79579842,-122.404996,105
1407,6181,37.314162,-121.907562,47
1408,5512,37.677659,-122.459468,20
1409,3568,37.33671188,-121.8857193,87
1410,6516,38.469127,-122.731025,206
1411,5854,37.634588,-122.421885,300
1412,4424,38.01687241,-121.8738556,161
1413,5705,37.687918,-122.144182,75
1414,4368,37.83109665,-122.2754974,209
1415,3576,37.48548126,-122.224884,59
1416,5744,37.023555,-121.578501,84
1417,3579,37.75660135,-122.1966831,118
1418,5556,37.348298,-121.945169,101
1419,3581,37.75548935,-122.4200363,51
1420,4222,37.4029541,-122.0927811,104
1421,6286,37.402827,-122.092684,149
1422,3584,37.74806976,-122.1774902,1
1423,4399,37.64149428,-122.4906958,41
1424,3587,37.94678405,-122.3596756,98
1425,3589,37.80187988,-122.2755508,18
1426,5500,37.777998,-122.431611,25
1427,4619,37.79335679,-122.4093671,98
1428,3593,37.80794755,-122.2993105,154
1429,5361,38.24539,-122.644899,14
1430,5598,37.7931,-122.408363,185
1431,4726,37.26516943,-121.8688253,52
1432,4539,37.77913356,-122.4274426,105
1433,4926,37.99287548,-122.5344702,61
1434,5438,37.37281,-121.872667,24
1435,3602,37.80886956,-122.2824354,27
1436,3607,37.742759,-122.171249,72
1437,5600,37.772251,-122.43698,15
1438,3610,37.68766321,-121.7591076,39
1439,3641,38.797641,-123.01459,34
1440,3653,37.856894,-122.268613,91
1441,3714,37.781959,-122.233291,26
